x,value
0.00390625,0.6666666666666667
0.01171875,0.6666666666666667
0.01953125,0.6666666666666667
0.02734375,0.6666666666666667
0.03515625,0.6666666666666667
0.04296875,0.6666666666666667
0.05078125,0.6666666666666667
0.05859375,0.6666666666666667
0.06640625,0.6666666666666667
0.07421875,0.6666666666666667
0.08203125,0.6666666666666667
0.08984375,0.6666666666666667
0.09765625,0.6666666666666667
0.10546875,0.6666666666666667
0.11328125,0.6666666666666667
0.12109375,0.6666666666666667
0.12890625,0.6666666666666667
0.13671875,0.6666666666666667
0.14453125,0.6666666666666667
0.15234375,0.6666666666666667
0.16015625,0.6666666666666667
0.16796875,0.6666666666666667
0.17578125,0.6666666666666667
0.18359375,0.666666666666662
0.19140625,0.6666666666666533
0.19921875,0.6666666666666917
0.20703125,0.6666666666678076
0.21484375,0.6666666666699641
0.22265625,0.6666666664333732
0.23046875,0.6666666655998456
0.23828125,0.6666666653129166
0.24609375,0.6666667242655702
0.25390625,0.6666668517207007
0.26171875,0.6666665473169942
0.26953125,0.6666583738813562
0.27734375,0.6666403303714475
0.28515625,0.6666273662582677
0.29296875,0.6666257313061051
0.30078125,0.66658979146167
0.30859375,0.6627446591843021
0.31640625,0.6483790088533905
0.32421875,0.6243819613127549
0.33203125,0.5954529644633791
0.33984375,0.5653304804879519
0.34765625,0.5356644091230955
0.35546875,0.5069651174366492
0.36328125,0.47940117067148874
0.37109375,0.4530509649601011
0.37890625,0.42797704169826695
0.38671875,0.4041363796404787
0.39453125,0.38149258851140055
0.40234375,0.359928137910345
0.41015625,0.3397556486825441
0.41796875,0.3218197393979276
0.42578125,0.3086957822259934
0.43359375,0.3029767653215239
0.44140625,0.30370998105525204
0.44921875,0.30158505304002553
0.45703125,0.3047175015945072
0.46484375,0.3842056332418868
0.47265625,0.47810759477451553
0.48046875,0.4076646006644707
0.48828125,0.354918303023015
0.49609375,0.34905255934841334
0.50390625,0.3450740228677377
0.51171875,0.345942819686978
0.51953125,0.3440093172503114
0.52734375,0.3417432179593484
0.53515625,0.3415404407120786
0.54296875,0.3425910057030515
0.55078125,0.34548762365896796
0.55859375,0.34960615582721094
0.56640625,0.34655071653790465
0.57421875,0.3452832911198957
0.58203125,0.3456046998509156
0.58984375,0.34530850680699804
0.59765625,0.3418026716475263
0.60546875,0.3403658615933682
0.61328125,0.3424536366242877
0.62109375,0.34270226291591543
0.62890625,0.33920324683045916
0.63671875,0.33128691433564283
0.64453125,0.2906132445581186
0.65234375,0.15777100506760253
0.66015625,0.07367332295729236
0.66796875,0.058880484396456774
0.67578125,0.05907739197700172
0.68359375,0.058992478161088074
0.69140625,0.05858309571414237
0.69921875,0.058314386987804674
0.70703125,0.05826583957514757
0.71484375,0.05825491940626856
0.72265625,0.05825129969865987
0.73046875,0.05823884391038737
0.73828125,0.05813974155113348
0.74609375,0.057831428143275396
0.75390625,0.05739201814715049
0.76171875,0.05707822145567924
0.76953125,0.05702799873663512
0.77734375,0.05726980571671315
0.78515625,0.057787773715723086
0.79296875,0.058553103840520634
0.80078125,0.05951571569158473
0.80859375,0.06058594262329317
0.81640625,0.06163504510534935
0.82421875,0.06252903105938572
0.83203125,0.0631969129738852
0.83984375,0.06369000884749056
0.84765625,0.06416245517534659
0.85546875,0.06476365246044233
0.86328125,0.06552094299297337
0.87109375,0.06629871860131666
0.87890625,0.0668690775489412
0.88671875,0.06707365260030486
0.89453125,0.06696647799268322
0.90234375,0.06675995021892948
0.91015625,0.06664851097251738
0.91796875,0.06664545656405893
0.92578125,0.06666111649223158
0.93359375,0.06666675624190012
0.94140625,0.0666667239217685
0.94921875,0.06666667276763076
0.95703125,0.06666666608268772
0.96484375,0.06666666634871558
0.97265625,0.0666666666281767
0.98046875,0.06666666666915246
0.98828125,0.0666666666676732
0.99609375,0.0666666666667665
